M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|Q37370|COX1_ACACA	82.353	68	12	0	6	209	193	260	8.09e-23	93.6
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P05502|COX1_SORBI	82.353	68	12	0	6	209	182	249	1.43e-22	92.8
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P14578|COX1_ORYSJ	82.353	68	12	0	6	209	182	249	1.55e-22	92.8
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P68539|COX1_WHEAT	82.353	68	12	0	6	209	182	249	1.57e-22	92.8
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P68540|COX1_AEGCO	82.353	68	12	0	6	209	182	249	1.57e-22	92.8
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P08742|COX1_MAIZE	82.353	68	12	0	6	209	182	249	1.61e-22	92.8
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P24794|COX1_BETVU	82.353	68	12	0	6	209	182	249	1.83e-22	92.4
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P60621|COX1_RAPSA	82.353	68	12	0	6	209	182	249	1.88e-22	92.4
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P60620|COX1_ARATH	82.353	68	12	0	6	209	182	249	1.88e-22	92.4
M02215:3:000000000-B9JT7:1:1101:16761:1826	sp|P26856|COX1_MARPO	82.353	68	12	0	6	209	183	250	1.92e-22	92.4
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P05502|COX1_SORBI	87.037	54	7	0	163	2	123	176	2.28e-22	90.9
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P08742|COX1_MAIZE	87.037	54	7	0	163	2	123	176	2.32e-22	90.9
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P14578|COX1_ORYSJ	87.037	54	7	0	163	2	123	176	2.33e-22	90.9
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P24794|COX1_BETVU	87.037	54	7	0	163	2	123	176	2.42e-22	90.9
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P60621|COX1_RAPSA	87.037	54	7	0	163	2	123	176	2.58e-22	90.5
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P60620|COX1_ARATH	87.037	54	7	0	163	2	123	176	2.58e-22	90.5
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P68539|COX1_WHEAT	87.037	54	7	0	163	2	123	176	3.48e-22	90.1
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|P68540|COX1_AEGCO	87.037	54	7	0	163	2	123	176	3.48e-22	90.1
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|Q35101|COX1_METSE	88.000	50	6	0	154	5	126	175	2.86e-21	87.8
M02215:3:000000000-B9JT7:1:1101:14195:1895	sp|Q37370|COX1_ACACA	86.000	50	7	0	154	5	137	186	5.59e-21	87.0
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O03539|COX1_NOTPE	92.453	53	4	0	35	193	133	185	2.67e-25	99.0
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|P24985|COX1_CYPCA	94.340	53	3	0	35	193	132	184	3.36e-25	100
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O78681|COX1_CARAU	94.340	53	3	0	35	193	132	184	3.39e-25	100
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O03515|COX1_APTAU	90.566	53	5	0	35	193	133	185	4.31e-25	98.2
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|Q4JQI5|COX1_TETNG	94.340	53	3	0	35	193	132	184	4.64e-25	99.8
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O03546|COX1_RHEAM	92.453	53	4	0	35	193	133	185	4.78e-25	98.2
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O03524|COX1_DRONO	90.566	53	5	0	35	193	133	185	5.83e-25	97.8
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|O03521|COX1_CASBE	90.566	53	5	0	35	193	133	185	6.08e-25	97.8
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|Q8LX30|COX1_LEMCA	92.453	53	4	0	35	193	132	184	6.34e-25	99.4
M02215:3:000000000-B9JT7:1:1101:16057:1914	sp|Q36775|COX1_GADMO	92.453	53	4	0	35	193	132	184	7.14e-25	99.4
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P68539|COX1_WHEAT	90.000	80	8	0	248	9	168	247	4.10e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P68540|COX1_AEGCO	90.000	80	8	0	248	9	168	247	4.10e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P14578|COX1_ORYSJ	90.000	80	8	0	248	9	168	247	4.14e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P05502|COX1_SORBI	90.000	80	8	0	248	9	168	247	4.16e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P08742|COX1_MAIZE	90.000	80	8	0	248	9	168	247	4.72e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P24794|COX1_BETVU	90.000	80	8	0	248	9	168	247	5.75e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P60621|COX1_RAPSA	90.000	80	8	0	248	9	168	247	5.91e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P60620|COX1_ARATH	90.000	80	8	0	248	9	168	247	5.91e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|P26856|COX1_MARPO	88.750	80	9	0	248	9	169	248	7.99e-37	132
M02215:3:000000000-B9JT7:1:1101:12015:1916	sp|Q37370|COX1_ACACA	86.250	80	11	0	248	9	179	258	1.87e-36	132
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P26856|COX1_MARPO	93.671	79	5	0	248	12	169	247	1.88e-37	133
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P68539|COX1_WHEAT	91.139	79	7	0	248	12	168	246	1.29e-36	131
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P68540|COX1_AEGCO	91.139	79	7	0	248	12	168	246	1.29e-36	131
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P60621|COX1_RAPSA	91.139	79	7	0	248	12	168	246	1.30e-36	131
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P60620|COX1_ARATH	91.139	79	7	0	248	12	168	246	1.30e-36	131
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P14578|COX1_ORYSJ	91.139	79	7	0	248	12	168	246	1.32e-36	131
M02215:3:000000000-B9JT7:1:1101:12197:1916	sp|P24794|COX1_BETVU	91.139	79	7	0	248	12	168	246	1.37e-36	131
